x,y,rssi_data
18,10,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:ba:e1:e3': -85}, {'84:f1:47:a8:9d:23': -83}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -94}, {'84:f1:47:a8:77:23': -94}, {'48:8b:0a:f2:3a:c0': -93}, {'48:8b:0a:ba:e1:e0': -85}, {'84:f1:47:a8:9d:20': -83}, {'84:f1:47:a8:36:c0': -58}, {'84:f1:47:a8:73:c0': -95}, {'48:8b:0a:f2:64:a0': -93}, {'84:f1:47:a8:77:20': -94}, {'48:8b:0a:f3:19:40': -95}, {'84:5a:3e:94:a4:80': -96}, {'48:8b:0a:ba:e1:e2': -85}, {'84:f1:47:a8:36:c2': -58}, {'84:f1:47:a8:9d:22': -83}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f2:64:a2': -93}, {'84:f1:47:a8:77:22': -94}, {'48:8b:0a:ba:e1:e1': -85}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:9d:21': -83}, {'84:f1:47:a8:73:c1': -95}, {'48:8b:0a:f2:64:a1': -94}, {'84:f1:47:a8:77:21': -94}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:f3:19:41': -95}, {'84:5a:3e:94:a4:81': -97}, {'c4:9a:31:73:40:7e': -94}]"
17,10,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -83}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:77:23': -84}, {'84:f1:47:a8:9d:23': -83}, {'48:8b:0a:f3:19:43': -95}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:3a:c2': -93}, {'48:8b:0a:ba:e1:e2': -82}, {'84:f1:47:a8:9d:22': -82}, {'48:8b:0a:f2:64:a2': -84}, {'84:f1:47:a8:77:22': -84}, {'48:8b:0a:f3:19:42': -94}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -82}, {'84:f1:47:a8:73:c1': -96}, {'48:8b:0a:f2:64:a1': -84}, {'84:f1:47:a8:77:21': -84}, {'84:f1:47:a8:9d:21': -83}, {'48:8b:0a:f3:19:41': -94}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -83}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f2:64:a0': -83}, {'f0:1d:2d:a5:83:20': -96}, {'84:f1:47:a8:77:20': -84}, {'84:f1:47:a8:9d:20': -83}, {'48:8b:0a:f3:19:40': -94}, {'c4:9a:31:73:40:7e': -96}, {'72:cf:49:d7:21:fc': -97}]"
16,10,"[{'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:ba:e1:e3': -84}, {'48:8b:0a:f2:3a:c3': -94}, {'84:f1:47:a8:9d:23': -85}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -85}, {'84:f1:47:a8:77:23': -94}, {'48:8b:0a:ba:e1:e1': -84}, {'84:f1:47:a8:9d:21': -85}, {'84:f1:47:a8:36:c1': -59}, {'84:f1:47:a8:73:c1': -95}, {'48:8b:0a:f2:64:a1': -84}, {'84:f1:47:a8:77:21': -94}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:ba:e1:e2': -84}, {'84:f1:47:a8:9d:22': -85}, {'84:f1:47:a8:36:c2': -59}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f2:64:a2': -85}, {'84:f1:47:a8:77:22': -94}, {'48:8b:0a:f2:3a:c2': -95}, {'48:8b:0a:ba:e1:e0': -84}, {'84:f1:47:a8:9d:20': -85}, {'84:f1:47:a8:36:c0': -59}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f2:64:a0': -84}, {'84:f1:47:a8:77:20': -94}, {'48:8b:0a:f2:3a:c0': -95}, {'c4:9a:31:73:40:7e': -96}]"
15,10,"[{'48:8b:0a:f2:3a:c2': -86}, {'84:f1:47:a8:9d:22': -93}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:ba:e1:e2': -84}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:73:c2': -93}, {'84:f1:47:a8:77:22': -94}, {'f0:1d:2d:a5:1d:c2': -96}, {'48:8b:0a:f2:3a:c1': -86}, {'84:f1:47:a8:9d:21': -87}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:ba:e1:e1': -84}, {'48:8b:0a:f2:64:a1': -82}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -94}, {'48:8b:0a:f3:19:41': -95}, {'84:f1:47:a8:9d:20': -87}, {'48:8b:0a:f2:3a:c0': -86}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:ba:e1:e0': -84}, {'48:8b:0a:f2:64:a0': -82}, {'84:f1:47:a8:73:c0': -94}, {'84:f1:47:a8:77:20': -95}, {'48:8b:0a:f3:19:40': -95}, {'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:f2:3a:c3': -86}, {'84:f1:47:a8:9d:23': -93}, {'48:8b:0a:ba:e1:e3': -84}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -82}, {'84:f1:47:a8:77:23': -94}, {'c4:9a:31:73:40:7e': -95}, {'86:9e:56:b9:17:6e': -96}]"
14,10,"[{'84:f1:47:a8:36:c3': -59}, {'84:f1:47:a8:9d:23': -86}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:77:23': -94}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -86}, {'84:f1:47:a8:9d:22': -86}, {'84:f1:47:a8:36:c2': -59}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -85}, {'84:f1:47:a8:77:22': -94}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -86}, {'84:f1:47:a8:9d:21': -86}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:ba:e1:e1': -85}, {'84:f1:47:a8:73:c1': -95}, {'48:8b:0a:f2:64:a1': -84}, {'84:f1:47:a8:77:21': -94}, {'48:8b:0a:f2:3a:c1': -94}, {'84:f1:47:a8:9d:20': -86}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:ba:e1:e0': -85}, {'48:8b:0a:f2:64:a0': -85}, {'84:f1:47:a8:73:c0': -94}, {'f0:1d:2d:a5:1d:c0': -96}, {'84:f1:47:a8:77:20': -94}, {'48:8b:0a:f2:3a:c0': -94}, {'c4:9a:31:73:40:7e': -96}]"
13,10,"[{'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:ba:e1:e3': -84}, {'84:f1:47:a8:9d:23': -84}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -74}, {'84:f1:47:a8:77:23': -87}, {'48:8b:0a:ba:e1:e2': -84}, {'84:f1:47:a8:9d:22': -84}, {'84:f1:47:a8:36:c2': -58}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:77:22': -87}, {'48:8b:0a:ba:e1:e1': -84}, {'84:f1:47:a8:9d:21': -84}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:73:c1': -87}, {'48:8b:0a:f2:64:a1': -82}, {'84:f1:47:a8:77:21': -87}, {'48:8b:0a:f2:3a:c1': -96}, {'48:8b:0a:ba:e1:e0': -84}, {'84:f1:47:a8:9d:20': -84}, {'84:f1:47:a8:36:c0': -58}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -74}, {'84:f1:47:a8:77:20': -87}, {'48:8b:0a:f2:3a:c0': -96}, {'c4:9a:31:73:40:7e': -95}, {'86:9e:56:b9:17:6e': -97}]"
12,10,"[{'84:f1:47:a8:36:c2': -58}, {'84:f1:47:a8:9d:22': -84}, {'84:f1:47:a8:73:c2': -83}, {'48:8b:0a:f2:64:a2': -83}, {'f0:1d:2d:a5:1d:c2': -95}, {'84:f1:47:a8:77:22': -94}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -93}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:9d:21': -84}, {'48:8b:0a:ba:e1:e1': -94}, {'84:f1:47:a8:73:c1': -83}, {'48:8b:0a:f2:64:a1': -83}, {'84:f1:47:a8:77:21': -94}, {'f0:1d:2d:a5:1d:c1': -95}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:36:c0': -58}, {'84:f1:47:a8:9d:20': -84}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -93}, {'84:f1:47:a8:73:c0': -83}, {'48:8b:0a:f2:64:a0': -83}, {'84:f1:47:a8:77:20': -94}, {'84:f1:47:a8:36:c3': -58}, {'84:f1:47:a8:9d:23': -84}, {'48:8b:0a:f2:64:a3': -83}, {'84:f1:47:a8:73:c3': -83}, {'f0:1d:2d:a5:1d:c3': -95}, {'84:f1:47:a8:77:23': -94}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:ba:e1:e3': -93}, {'ae:f4:66:11:f6:27': -96}]"
11,10,"[{'84:f1:47:a8:36:c0': -57}, {'84:f1:47:a8:73:c0': -84}, {'f0:1d:2d:a5:1d:c0': -93}, {'84:f1:47:a8:77:20': -85}, {'84:f1:47:a8:9d:20': -86}, {'48:8b:0a:f2:3a:c0': -93}, {'48:8b:0a:ba:e1:e0': -87}, {'48:8b:0a:f3:19:40': -87}, {'84:f1:47:a8:36:c3': -57}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:73:c3': -84}, {'84:f1:47:a8:77:23': -84}, {'84:f1:47:a8:9d:23': -86}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -87}, {'48:8b:0a:f3:19:43': -87}, {'84:f1:47:a8:36:c2': -57}, {'84:f1:47:a8:73:c2': -84}, {'84:f1:47:a8:77:22': -84}, {'84:f1:47:a8:9d:22': -86}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -87}, {'48:8b:0a:f3:19:42': -93}, {'84:f1:47:a8:36:c1': -57}, {'48:8b:0a:f2:64:a1': -84}, {'84:f1:47:a8:73:c1': -84}, {'84:f1:47:a8:77:21': -85}, {'84:f1:47:a8:9d:21': -86}, {'48:8b:0a:f2:3a:c1': -93}, {'48:8b:0a:ba:e1:e1': -87}, {'48:8b:0a:f3:19:41': -93}, {'ae:f4:66:11:f6:27': -97}]"
10,10,"[{'84:f1:47:a8:36:c3': -58}, {'84:f1:47:a8:9d:23': -87}, {'48:8b:0a:f2:64:a3': -72}, {'84:f1:47:a8:73:c3': -86}, {'84:f1:47:a8:77:23': -87}, {'f0:1d:2d:a5:1d:c3': -87}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -94}, {'84:f1:47:a8:9d:22': -87}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:64:a2': -72}, {'84:f1:47:a8:73:c2': -86}, {'84:f1:47:a8:77:22': -87}, {'f0:1d:2d:a5:1d:c2': -87}, {'48:8b:0a:f2:3a:c2': -93}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:42': -94}, {'84:f1:47:a8:9d:21': -87}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f2:64:a1': -72}, {'84:f1:47:a8:73:c1': -86}, {'84:f1:47:a8:77:21': -93}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f3:19:41': -94}, {'84:f1:47:a8:9d:20': -87}, {'84:f1:47:a8:36:c0': -58}, {'84:f1:47:a8:73:c0': -86}, {'48:8b:0a:f2:64:a0': -71}, {'84:f1:47:a8:77:20': -87}, {'f0:1d:2d:a5:1d:c0': -93}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f3:19:40': -94}, {'ae:f4:66:11:f6:27': -97}]"
9,10,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f3:19:43': -86}, {'84:f1:47:a8:73:c3': -85}, {'48:8b:0a:f2:64:a3': -83}, {'84:f1:47:a8:77:23': -86}, {'f0:1d:2d:a5:1d:c3': -86}, {'48:8b:0a:f2:3a:c3': -94}, {'84:f1:47:a8:9d:23': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:42': -85}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:73:c2': -85}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -86}, {'48:8b:0a:f2:3a:c2': -94}, {'84:f1:47:a8:9d:22': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:41': -86}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:73:c1': -85}, {'48:8b:0a:f2:64:a1': -83}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -86}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -94}, {'84:f1:47:a8:9d:21': -94}, {'48:8b:0a:f3:19:40': -86}, {'84:f1:47:a8:36:c0': -58}, {'84:f1:47:a8:73:c0': -85}, {'48:8b:0a:f2:64:a0': -83}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -86}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'84:f1:47:a8:9d:20': -94}]"
8,10,"[{'84:f1:47:a8:36:c3': -57}, {'48:8b:0a:f3:19:43': -86}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -84}, {'f0:1d:2d:a5:1d:c3': -74}, {'84:f1:47:a8:77:23': -94}, {'84:f1:47:a8:9d:23': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f3:19:42': -86}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -85}, {'f0:1d:2d:a5:1d:c2': -74}, {'84:f1:47:a8:77:22': -94}, {'84:f1:47:a8:9d:22': -94}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f2:64:a1': -84}, {'f0:1d:2d:a5:1d:c1': -74}, {'84:f1:47:a8:77:21': -94}, {'84:f1:47:a8:9d:21': -94}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f3:19:41': -86}, {'48:8b:0a:f2:3a:c1': -94}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f3:19:40': -86}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -84}, {'f0:1d:2d:a5:1d:c0': -74}, {'84:f1:47:a8:77:20': -94}, {'84:f1:47:a8:9d:20': -94}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'ae:f4:66:11:f6:27': -96}]"
8,11,"[{'84:f1:47:a8:36:c3': -56}, {'48:8b:0a:f3:19:43': -84}, {'84:f1:47:a8:73:c3': -86}, {'48:8b:0a:f2:64:a3': -60}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -84}, {'48:8b:0a:f2:3a:c3': -94}, {'84:f1:47:a8:9d:23': -94}, {'48:8b:0a:ba:e1:e3': -95}, {'84:f1:47:a8:36:c2': -57}, {'48:8b:0a:f3:19:42': -84}, {'84:f1:47:a8:73:c2': -86}, {'48:8b:0a:f2:64:a2': -60}, {'f0:1d:2d:a5:1d:c2': -84}, {'84:f1:47:a8:77:22': -85}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -95}, {'84:f1:47:a8:36:c1': -57}, {'48:8b:0a:f3:19:41': -84}, {'48:8b:0a:f2:64:a1': -71}, {'84:f1:47:a8:73:c1': -86}, {'84:f1:47:a8:77:21': -85}, {'48:8b:0a:f2:3a:c1': -94}, {'84:f1:47:a8:9d:21': -94}, {'48:8b:0a:ba:e1:e1': -95}, {'84:f1:47:a8:36:c0': -57}, {'48:8b:0a:f3:19:40': -84}, {'84:f1:47:a8:73:c0': -86}, {'48:8b:0a:f2:64:a0': -71}, {'f0:1d:2d:a5:1d:c0': -84}, {'84:f1:47:a8:77:20': -85}, {'48:8b:0a:f2:3a:c0': -94}, {'84:f1:47:a8:9d:20': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'86:9e:56:b9:17:6e': -96}, {'32:13:8b:3e:57:39': -93}]"
9,11,"[{'84:f1:47:a8:36:c3': -57}, {'84:f1:47:a8:73:c3': -85}, {'48:8b:0a:f2:64:a3': -74}, {'f0:1d:2d:a5:1d:c3': -94}, {'84:f1:47:a8:77:23': -86}, {'48:8b:0a:f3:19:43': -93}, {'84:f1:47:a8:9d:23': -94}, {'48:8b:0a:f2:3a:c3': -86}, {'48:8b:0a:ba:e1:e3': -85}, {'48:8b:0a:ba:e1:e1': -85}, {'84:f1:47:a8:36:c1': -57}, {'84:f1:47:a8:73:c1': -86}, {'48:8b:0a:f2:64:a1': -73}, {'84:f1:47:a8:77:21': -87}, {'f0:1d:2d:a5:1d:c1': -94}, {'84:f1:47:a8:9d:21': -94}, {'48:8b:0a:f3:19:41': -93}, {'48:8b:0a:f2:3a:c1': -86}, {'48:8b:0a:ba:e1:e0': -85}, {'84:f1:47:a8:36:c0': -57}, {'84:f1:47:a8:73:c0': -86}, {'48:8b:0a:f2:64:a0': -73}, {'84:f1:47:a8:77:20': -87}, {'f0:1d:2d:a5:1d:c0': -94}, {'84:f1:47:a8:9d:20': -94}, {'48:8b:0a:f3:19:40': -86}, {'48:8b:0a:f2:3a:c0': -86}, {'84:f1:47:a8:36:c2': -57}, {'84:f1:47:a8:73:c2': -85}, {'48:8b:0a:f2:64:a2': -74}, {'84:f1:47:a8:77:22': -87}, {'f0:1d:2d:a5:1d:c2': -93}, {'48:8b:0a:f3:19:42': -87}, {'84:f1:47:a8:9d:22': -94}, {'48:8b:0a:f2:3a:c2': -86}, {'48:8b:0a:ba:e1:e2': -85}, {'32:13:8b:3e:57:39': -96}, {'86:9e:56:b9:17:6e': -96}, {'1a:bd:dc:3d:5a:3b': -99}]"
10,11,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f2:64:a3': -74}, {'84:f1:47:a8:77:23': -83}, {'f0:1d:2d:a5:1d:c3': -86}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -86}, {'84:f1:47:a8:9d:23': -94}, {'c4:9a:31:73:40:7e': -97}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:64:a2': -82}, {'84:f1:47:a8:77:22': -83}, {'f0:1d:2d:a5:1d:c2': -86}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:42': -86}, {'84:f1:47:a8:9d:22': -95}, {'84:f1:47:a8:36:c1': -58}, {'84:f1:47:a8:73:c1': -83}, {'48:8b:0a:f2:64:a1': -74}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -86}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -95}, {'48:8b:0a:f3:19:41': -86}, {'84:f1:47:a8:9d:21': -94}, {'84:f1:47:a8:36:c0': -57}, {'48:8b:0a:f2:64:a0': -74}, {'84:f1:47:a8:77:20': -82}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f3:19:40': -86}, {'84:f1:47:a8:9d:20': -95}, {'86:9e:56:b9:17:6e': -97}, {'32:13:8b:3e:57:39': -96}]"
11,11,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f2:64:a3': -74}, {'84:f1:47:a8:77:23': -83}, {'f0:1d:2d:a5:1d:c3': -86}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -86}, {'84:f1:47:a8:9d:23': -94}, {'84:f1:47:a8:73:c1': -83}, {'48:8b:0a:f2:64:a1': -74}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -86}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -95}, {'48:8b:0a:f3:19:41': -86}, {'84:f1:47:a8:9d:21': -94}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f2:64:a2': -82}, {'84:f1:47:a8:77:22': -83}, {'f0:1d:2d:a5:1d:c2': -86}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:42': -86}, {'84:f1:47:a8:9d:22': -95}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:64:a0': -74}, {'84:f1:47:a8:77:20': -82}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f3:19:40': -86}, {'84:f1:47:a8:9d:20': -95}, {'84:f1:47:a8:36:c0': -57}, {'c4:9a:31:73:40:7e': -97}, {'86:9e:56:b9:17:6e': -97}, {'32:13:8b:3e:57:39': -96}]"
12,11,"[{'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:77:23': -95}, {'84:f1:47:a8:9d:23': -86}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:ba:e1:e1': -94}, {'84:f1:47:a8:9d:21': -86}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:f2:64:a1': -85}, {'84:f1:47:a8:77:21': -95}, {'48:8b:0a:f2:3a:c1': -96}, {'48:8b:0a:ba:e1:e0': -94}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f2:64:a0': -84}, {'84:f1:47:a8:9d:20': -86}, {'48:8b:0a:f3:19:40': -96}, {'48:8b:0a:f2:3a:c0': -96}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:9d:22': -86}, {'48:8b:0a:ba:e1:e2': -94}]"
13,11,"[{'84:f1:47:a8:36:c3': -59}, {'84:f1:47:a8:9d:23': -93}, {'48:8b:0a:ba:e1:e3': -93}, {'e0:0e:da:df:d5:73': -96}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -85}, {'84:f1:47:a8:77:23': -93}, {'48:8b:0a:f3:19:43': -94}, {'84:f1:47:a8:9d:22': -87}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:ba:e1:e2': -94}, {'e0:0e:da:df:d5:72': -96}, {'48:8b:0a:f2:64:a2': -86}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:77:22': -93}, {'84:f1:47:a8:9d:21': -86}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:ba:e1:e1': -94}, {'e0:0e:da:df:d5:71': -96}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f2:64:a1': -85}, {'84:f1:47:a8:77:21': -93}, {'48:8b:0a:f3:19:41': -95}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:9d:20': -87}, {'84:f1:47:a8:36:c0': -60}, {'48:8b:0a:f2:3a:c0': -95}, {'48:8b:0a:ba:e1:e0': -94}, {'e0:0e:da:df:d5:70': -96}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -85}, {'84:f1:47:a8:77:20': -93}, {'48:8b:0a:f3:19:40': -95}, {'c4:9a:31:73:40:7e': -97}]"
14,11,"[{'84:f1:47:a8:36:c3': -59}, {'84:f1:47:a8:9d:23': -87}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:ba:e1:e3': -94}, {'e0:0e:da:df:d5:73': -96}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -93}, {'84:f1:47:a8:77:23': -86}, {'84:f1:47:a8:9d:22': -87}, {'84:f1:47:a8:36:c2': -71}, {'48:8b:0a:ba:e1:e2': -94}, {'e0:0e:da:df:d5:72': -96}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -94}, {'84:f1:47:a8:77:22': -86}, {'84:f1:47:a8:9d:21': -87}, {'48:8b:0a:ba:e1:e1': -94}, {'84:f1:47:a8:36:c1': -71}, {'e0:0e:da:df:d5:71': -96}, {'48:8b:0a:f2:64:a1': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -86}, {'48:8b:0a:f3:19:41': -96}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:9d:20': -93}, {'48:8b:0a:f3:19:40': -95}, {'48:8b:0a:ba:e1:e0': -95}, {'84:f1:47:a8:36:c0': -60}, {'e0:0e:da:df:d5:70': -96}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -93}, {'84:f1:47:a8:77:20': -86}, {'48:8b:0a:f2:3a:c0': -95}]"
15,11,"[{'84:f1:47:a8:36:c3': -59}, {'84:f1:47:a8:9d:23': -86}, {'48:8b:0a:ba:e1:e3': -86}, {'e0:0e:da:df:d5:73': -96}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f2:64:a3': -94}, {'84:f1:47:a8:77:23': -87}, {'f0:1d:2d:a5:83:23': -96}, {'84:f1:47:a8:9d:22': -86}, {'48:8b:0a:ba:e1:e2': -86}, {'84:f1:47:a8:36:c2': -59}, {'e0:0e:da:df:d5:72': -97}, {'48:8b:0a:f2:64:a2': -94}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:83:22': -96}, {'84:f1:47:a8:9d:21': -86}, {'48:8b:0a:ba:e1:e1': -86}, {'84:f1:47:a8:36:c1': -60}, {'48:8b:0a:f2:64:a1': -94}, {'f0:1d:2d:a5:83:21': -96}, {'84:f1:47:a8:77:21': -87}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:9d:20': -86}, {'48:8b:0a:ba:e1:e0': -86}, {'84:f1:47:a8:36:c0': -59}, {'e0:0e:da:df:d5:70': -96}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f2:64:a0': -94}, {'f0:1d:2d:a5:83:20': -96}, {'84:f1:47:a8:77:20': -87}, {'c4:9a:31:73:40:7e': -95}]"
